PMID,N,SOURCE
23711484,18.0,EHB
23711533,15.33333333,EHB
23711773,11.0,BrainMap
23712665,24.0,BrainMap
23712666,52.0,EHB
23714265,13.25,BrainMap
23715092,46.0,Abstract
23715718,22.0,FullText
23716653,237.0,EHB
23716712,18.0,Abstract
23717274,53.0,EHB
23717467,36.0,EHB
23718988,16.0,EHB
23719802,25.0,EHB
23719806,15.0,Abstract
23720575,31.0,Abstract
23720616,12.0,EHB
23720620,11.0,EHB
23720623,35.0,EHB
23726722,25.0,Abstract
23726779,18.0,FullText
23726994,50.5,EHB
23727173,72.0,Abstract
23727217,52.0,EHB
23727315,20.0,EHB
23727316,160.0,Abstract
23727320,19.0,EHB
23727531,16.0,EHB
23727664,12.0,EHB
23727881,21.0,Abstract
23728081,82.0,EHB
23729474,19.0,EHB
23730277,38.0,EHB
23730281,10.0,EHB
23730284,12.0,Abstract
23731741,20.0,Abstract
23732338,12.0,Abstract
23732948,19.0,Abstract
23733029,14.0,EHB
23734107,20.0,FullText
23734120,29.0,EHB
23734122,16.0,EHB
23734202,13.0,Abstract
23734238,20.0,EHB
23735261,15.0,EHB
23739982,23.0,EHB
23739983,15.0,EHB
23740868,19.0,EHB
23743260,27.0,EHB
23744303,39.0,Abstract
23746539,118.0,FullText
23746613,40.0,EHB
23746615,11.0,BrainMap
23747332,28.0,EHB
23747456,20.0,EHB
23748499,35.0,Abstract
23748500,20.0,EHB
23748501,91.0,Abstract
23749314,24.0,EHB
23750133,18.0,Abstract
23750139,16.8,BrainMap
23750275,89.0,Abstract
23751153,28.0,Abstract
23751204,63.0,EHB
23751864,23.0,EHB
23752131,12.0,EHB
23752177,16.0,Abstract
23754408,18.0,EHB
23754994,34.0,EHB
23755002,63.0,EHB
23755162,12.0,EHB
23756137,102.0,Abstract
23756148,16.0,EHB
23759649,22.0,Abstract
23760450,46.0,Abstract
23760982,22.0,Abstract
23761748,29.0,Abstract
23761753,10.11111111,EHB
23761907,9.0,EHB
23761912,29.0,EHB
23764406,29.66666667,EHB
23765157,,EHB
23767921,79.0,Abstract
23767925,21.0,EHB
23768841,37.0,FullText
23768913,16.0,FullText
23769260,74.0,EHB
23769293,18.0,FullText
23769608,99.0,EHB
23769719,18.0,Abstract
23769917,22.0,Abstract
23769997,18.0,FullText
23770124,19.0,EHB
23770411,22.0,EHB
23770536,48.0,EHB
23770538,26.0,EHB
23770622,38.8,BrainMap
23771644,27.66666667,EHB
23771980,17.0,EHB
23772205,27.0,EHB
23773060,133.0,EHB
23773118,9.0,EHB
23773427,17.0,Abstract
23773952,38.0,EHB
23774397,20.0,BrainMap
23774678,18.0,EHB
23775490,46.0,Abstract
23776438,98.0,EHB
23776553,86.5,EHB
23777758,12.0,FullText
23778236,24.0,Abstract
23778853,26.0,Abstract
23781195,11.0,Abstract
23784073,27.0,Abstract
23784074,17.0,EHB
23785160,11.0,EHB
23785161,16.0,EHB
23785167,20.0,FullText
23785659,10.0,EHB
23787950,20.0,FullText
23790023,13.0,Abstract
23790525,9.0,Abstract
23790741,10.0,FullText
23791040,15.0,Abstract
23791396,21.0,EHB
23791615,16.0,Abstract
23792281,80.0,Abstract
23792978,248.0,EHB
23792980,68.0,EHB
23792983,24.0,EHB
23792984,27.0,EHB
23796527,4.0,Abstract
23796543,17.0,FullText
23796547,36.0,Abstract
23796796,37.0,Abstract
23796961,16.0,Abstract
23798325,19.0,EHB
23799005,15.0,Abstract
23800464,24.0,Abstract
23800705,28.428571428571427,BrainMap
23800791,16.0,EHB
23801590,53.0,EHB
23801740,20.0,EHB
23801762,25.0,EHB
23804084,18.0,FullText
23804086,12.0,EHB
23804092,30.0,EHB
23805096,21.0,EHB
23806136,30.0,EHB
23806137,,EHB
23806174,24.0,Abstract
23806873,42.0,EHB
23807175,28.0,EHB
23810119,36.0,Abstract
23810974,20.0,Abstract
23810975,23.0,EHB
23811039,23.0,Abstract
23811729,29.0,EHB
23811974,32.0,Abstract
23812762,22.0,Abstract
23813661,21.0,EHB
23813738,40.0,EHB
23816061,14.0,EHB
23816374,25.0,FullText
23816958,8.0,EHB
23818133,20.0,EHB
23818974,19.0,EHB
23819895,42.0,EHB
23820976,15.0,Abstract
23822813,36.0,EHB
23823501,19.0,Abstract
23824302,21.0,Abstract
23824708,20.0,FullText
23825319,25.0,EHB
23825407,17.2,EHB
23825408,36.5,EHB
23825570,22.0,EHB
23825652,12.0,Abstract
23825684,24.0,EHB
23826388,10.0,EHB
23826392,16.0,EHB
23827769,40.0,EHB
23830857,31.0,EHB
23831279,21.0,Abstract
23831433,16.0,BrainMap
23831528,16.0,FullText
23832422,20.0,Abstract
23835204,20.0,Abstract
23838052,27.0,Abstract
23839488,11.0,EHB
23840392,10.0,EHB
23840493,16.0,EHB
23840533,18.0,Abstract
23840558,45.0,BrainMap
23841808,16.0,Abstract
23843526,8.8,EHB
23844132,13.0,Abstract
23845427,63.0,Abstract
23847120,12.0,EHB
23847464,16.0,EHB
23847490,19.0,EHB
23847500,42.0,EHB
23847502,29.0,EHB
23847507,17.0,EHB
23847514,28.0,EHB
23849672,26.0,EHB
23850105,15.0,Abstract
23850465,19.0,EHB
23851324,25.0,Abstract
23852814,9.0,Abstract
23853172,20.0,Abstract
23853676,30.0,BrainMap
23856634,22.0,Abstract
23859480,15.0,Abstract
23859642,24.0,Abstract
23859643,3.0,EHB
23859646,,EHB
23859647,37.0,EHB
23859650,42.0,Abstract
23860118,16.0,EHB
23860750,111.0,Abstract
23861087,5.0,EHB
23861165,35.0,EHB
23861215,41.30769231,EHB
23861319,16.0,Abstract
23861765,24.66666667,EHB
23864675,20.0,EHB
23864686,178.0,EHB
23864694,18.0,EHB
23867559,38.0,EHB
23867733,36.0,Abstract
23867736,13.0,EHB
23867921,45.0,EHB
23868733,21.0,Abstract
23868876,20.5,BrainMap
23868896,34.0,FullText
23869236,20.0,Abstract
23870836,29.0,EHB
23872155,38.0,EHB
23872198,14.0,BrainMap
23872285,42.0,EHB
23874445,37.0,EHB
23874482,20.0,EHB
23874543,60.0,EHB
23874692,16.0,Abstract
23874935,21.0,EHB
23876228,17.0,Abstract
23876789,15.0,Abstract
23880958,14.0,Abstract
23881293,20.0,Abstract
23883107,36.0,BrainMap
23884812,26.0,Abstract
23884955,22.0,EHB
23887806,45.0,EHB
23887807,83.0,Abstract
23887811,,EHB
23887812,24.0,Abstract
23887819,48.0,EHB
23887820,20.0,Abstract
23888131,25.0,Abstract
23888133,20.0,EHB
23888999,15.0,Abstract
23890839,340.0,EHB
23891645,27.0,EHB
23891902,20.0,EHB
23891904,6.0,Abstract
23892066,61.0,Abstract
23892109,15.0,EHB
23893848,27.0,EHB
23893849,24.0,EHB
23893850,48.0,EHB
23897535,6.0,EHB
23898179,54.0,Abstract
23899724,10.0,EHB
23900024,24.0,Abstract
23901117,24.0,EHB
23903032,16.0,Abstract
23904213,18.0,Abstract
23904335,38.0,EHB
23904464,33.66666667,EHB
23904492,89.0,EHB
23904613,1.0,EHB
23904618,253.0,EHB
23906596,11.0,EHB
23906663,21.0,Abstract
23907764,48.0,EHB
23908613,6.0,Abstract
23908615,20.0,Abstract
23908622,,EHB
23908625,18.0,EHB
23910949,23.0,Abstract
23911154,51.0,EHB
23911440,30.0,Abstract
23911672,44.0,EHB
23911780,24.0,EHB
23911835,20.0,Abstract
23912681,77.0,EHB
23913255,11.0,EHB
23913754,90.0,EHB
23913849,13.0,EHB
23915144,42.0,EHB
23916249,24.5,EHB
23916391,18.0,Abstract
23916537,14.0,BrainMap
23918095,13.0,Abstract
23918376,29.0,BrainMap
23918599,15.0,FullText
23920009,24.0,Abstract
23920122,167.0,EHB
23920149,30.0,EHB
23921095,29.0,EHB
23921098,39.0,EHB
23921102,16.0,EHB
23922638,29.0,Abstract
23924756,20.0,BrainMap
23926060,52.0,EHB
23926114,117.0,EHB
23927901,,EHB
23932225,21.0,EHB
23932879,33.0,EHB
23933447,15.0,FullText
23933469,24.0,EHB
23933471,12.0,EHB
23933473,28.5,EHB
23933482,40.0,EHB
23933483,12.0,FullText
23934417,14.0,Abstract
23935850,65.0,Abstract
23936055,20.0,EHB
23936077,17.0,EHB
23936504,23.0,Abstract
23937691,,EHB
23937918,33.0,EHB
23938320,33.0,BrainMap
23938321,14.0,FullText
23938354,48.0,EHB
23938592,23.0,Abstract
23938766,24.0,EHB
23939020,51.0,EHB
23945999,32.0,EHB
23946001,18.0,Abstract
23946002,32.0,EHB
23946005,135.0,EHB
23946385,16.0,EHB
23946393,15.0,EHB
23948629,18.0,Abstract
23948645,71.0,EHB
23949205,33.0,Abstract
23949893,64.5,EHB
23950977,18.0,Abstract
23951069,21.0,Abstract
23954109,43.0,EHB
23954299,18.0,Abstract
23954317,15.0,Abstract
23954410,30.0,EHB
23954715,12.0,FullText
23955492,27.0,EHB
23957597,15.0,BrainMap
23958585,46.0,EHB
23958598,42.4,EHB
23959199,49.5,EHB
23959200,27.0,Abstract
23960206,61.0,EHB
23961866,10.0,BrainMap
23962468,39.0,EHB
23962957,23.0,EHB
23963602,23.0,EHB
23964067,15.0,EHB
23964193,306.0,Abstract
23964595,6.0,BrainMap
23966680,17.0,FullText
23966688,90.5,EHB
23966903,56.0,EHB
23966916,10.0,FullText
23966922,15.0,Abstract
23967180,,EHB
23967320,37.0,EHB
23968210,10.0,BrainMap
23968211,19.0,BrainMap
23968463,7.0,BrainMap
23968735,68.0,EHB
23968837,50.0,Abstract
23968839,2.0,Abstract
23968840,21.0,EHB
23968842,63.0,EHB
23969195,11.0,Abstract
23970857,18.0,EHB
23970858,20.0,EHB
23972602,73.0,EHB
23973351,26.0,EHB
23973408,15.0,EHB
23973765,15.0,EHB
23974949,17.0,EHB
23975275,40.0,EHB
23977239,22.0,Abstract
23977268,17.0,EHB
23978392,18.0,EHB
23978652,20.0,EHB
23978653,30.0,Abstract
23978654,9.0,EHB
23981052,22.0,EHB
23983029,96.66666667,EHB
23983202,18.0,EHB
23984945,215.0,Abstract
23985135,37.0,Abstract
23986239,25.0,EHB
23986240,17.0,EHB
23986265,30.0,Abstract
23986678,31.0,EHB
23988132,40.0,EHB
23988273,17.0,Abstract
23990079,34.0,EHB
23990890,27.0,EHB
23990958,37.33333333,EHB
23991064,15.0,EHB
23993362,12.0,Abstract
23993443,21.0,Abstract
23993991,13.0,BrainMap
23993992,14.0,Abstract
23994213,52.0,EHB
23994216,17.0,EHB
23994316,27.0,BrainMap
23994453,31.0,EHB
23994454,23.0,EHB
23998674,35.0,EHB
24001005,18.0,EHB
24001457,33.0,EHB
24001875,34.0,EHB
24004695,21.0,EHB
24005284,56.0,Abstract
24005298,14.0,EHB
24005303,14.0,EHB
24006403,15.0,FullText
24009354,34.0,EHB
24009565,17.0,Abstract
24009567,31.0,EHB
24009569,29.0,EHB
24009576,25.0,EHB
24009657,72.0,EHB
24009754,29.0,EHB
24012322,18.0,Abstract
24012545,17.0,EHB
24012546,20.0,Abstract
24012681,10.0,EHB
24015241,14.0,EHB
24016238,20.0,Abstract
24016415,82.0,EHB
24016726,28.0,Abstract
24016745,59.0,EHB
24019499,70.0,EHB
24019938,16.0,Abstract
24021855,23.0,EHB
24022793,41.0,EHB
24023609,64.0,EHB
24023940,16.0,FullText
24027122,64.0,Abstract
24027166,30.0,EHB
24027192,9.0,FullText
24027512,21.0,EHB
24027516,41.0,EHB
24027520,,EHB
24029376,1.0,EHB
24029377,2.0,Abstract
24029699,28.0,EHB
24032009,20.0,EHB
24033579,23.0,Abstract
24035535,16.0,EHB
24036129,41.0,EHB
24036319,,EHB
24036354,25.0,EHB
24036962,45.0,EHB
24038518,12.0,Abstract
24038570,73.0,EHB
24038636,11.0,FullText
24038949,56.0,EHB
24038968,14.0,EHB
24038970,24.0,Abstract
24039033,43.0,Abstract
24039715,15.0,EHB
24040007,10.0,EHB
24040104,15.0,EHB
24040178,11.0,Abstract
24040207,22.0,Abstract
24040262,5.0,EHB
24041490,37.0,Abstract
24045061,48.0,EHB
24046739,17.0,Abstract
24047380,22.0,EHB
24047383,24.0,EHB
24047390,13.0,Abstract
24048847,15.0,EHB
24051015,24.0,Abstract
24051357,14.0,Abstract
24052613,59.0,EHB
24055199,20.0,Abstract
24055555,42.0,EHB
24055865,39.0,Abstract
24055881,47.0,EHB
24056237,37.0,EHB
24058456,18.0,BrainMap
24058706,32.0,Abstract
24060844,22.0,Abstract
24062652,20.0,Abstract
24062654,,EHB
24062656,18.0,EHB
24062660,15.0,EHB
24062672,16.0,EHB
24064069,17.0,Abstract
24064075,16.0,FullText
24064198,22.0,Abstract
24064249,21.0,Abstract
24065897,16.0,Abstract
24068551,172.0,Abstract
24068813,77.0,EHB
24068815,32.0,EHB
24069223,35.0,EHB
24069368,10.0,EHB
24069414,6.0,BrainMap
24071571,32.0,EHB
24072888,126.0,EHB
24074459,18.0,FullText
24074717,24.0,Abstract
24074808,52.0,Abstract
24076035,29.0,EHB
24076099,,EHB
24078019,42.0,EHB
24078020,49.0,EHB
24078021,17.0,EHB
24078106,65.0,FullText
24080261,13.0,EHB
24080372,20.0,EHB
24080400,17.0,Abstract
24080517,10.0,Abstract
24083408,27.75,EHB
24083458,25.0,Abstract
24083459,32.0,Abstract
24084590,51.6,EHB
24086291,1.0,EHB
24086358,13.0,BrainMap
24086409,16.0,EHB
24086531,14.0,EHB
24086664,23.0,FullText
24086758,39.0,Abstract
24089495,32.0,EHB
24089498,18.0,EHB
24089502,9.4,EHB
24090510,27.0,Abstract
24090513,14.0,BrainMap
24090712,86.0,Abstract
24090797,80.0,EHB
24092642,16.0,EHB
24093010,37.0,BrainMap
24094578,39.0,EHB
24096125,164.0,EHB
24096208,15.0,EHB
24097059,16.0,EHB
24097375,20.0,FullText
24098280,15.0,EHB
24098513,40.0,EHB
24098688,95.0,EHB
24099630,113.0,EHB
24099786,69.0,Abstract
24099840,20.0,EHB
24099844,55.0,EHB
24099847,21.0,BrainMap
24099848,47.0,EHB
24099849,22.0,Abstract
24100194,36.0,EHB
24100929,18.0,Abstract
24101900,29.0,EHB
24106333,63.0,EHB
24106464,12.0,EHB
24107763,13.0,BrainMap
24107952,22.0,EHB
24107958,19.0,EHB
24108799,20.0,EHB
24109447,32.0,EHB
24112523,139.0,EHB
24113470,18.0,FullText
24115202,21.0,EHB
24116838,25.0,EHB
24116842,17.0,EHB
24116844,16.0,EHB
24117474,15.25,BrainMap
24117668,37.0,EHB
24119150,23.0,Abstract
24119547,48.0,FullText
24119792,54.0,EHB
24120094,1445.0,EHB
24120302,55.0,EHB
24120430,14.0,Abstract
24120612,22.0,Abstract
24121137,19.0,Abstract
24121447,26.0,EHB
24122137,20.0,EHB
24123377,43.0,EHB
24123508,30.0,BrainMap
24124475,25.0,EHB
24124576,11.0,Abstract
24124929,89.5,EHB
24125791,16.0,Abstract
24126454,47.0,EHB
24128307,27.0,Abstract
24129199,26.0,EHB
24130761,10.0,BrainMap
24133224,15.0,EHB
24133250,10.0,EHB
24135133,18.0,Abstract
24135134,22.0,EHB
24135167,21.0,EHB
24135773,18.0,Abstract
24135857,73.0,EHB
24137106,23.0,Abstract
24139048,36.0,EHB
24139823,24.0,EHB
24140937,15.0,Abstract
24142148,10.0,Abstract
24144246,19.0,EHB
24144507,34.0,EHB
24144510,19.0,Abstract
24144956,29.0,EHB
24145409,49.0,Abstract
24146082,28.0,EHB
24146641,14.0,EHB
24146643,15.0,EHB
24148027,29.5,BrainMap
24148273,15.0,Abstract
24148912,36.0,EHB
24152545,45.0,EHB
24155004,16.0,Abstract
24155301,35.0,BrainMap
24155309,33.0,BrainMap
24155318,27.0,Abstract
24155321,28.0,EHB
24155323,22.0,EHB
24155702,58.0,EHB
24155706,28.0,EHB
24155952,19.0,Abstract
24156926,32.0,EHB
24161536,16.0,Abstract
24163364,16.0,Abstract
24164291,27.0,EHB
24165833,66.0,EHB
24166407,48.0,EHB
24167119,21.0,FullText
24167481,30.0,EHB
24167499,10.0,BrainMap
24167610,18.0,Abstract
24168218,27.0,EHB
24168219,36.0,EHB
24168221,13.0,EHB
24168222,17.0,EHB
24169638,25.0,BrainMap
24170933,25.0,EHB
24174667,23.0,FullText
24176537,15.0,Abstract
24179828,11.0,BrainMap
24183467,15.0,FullText
24183468,20.0,Abstract
24183857,30.0,EHB
24184351,14.0,Abstract
24184440,48.0,EHB
24184576,50.0,EHB
24185015,14.0,EHB
24185016,18.0,EHB
24185018,1012.0,EHB
24185022,15.5,EHB
24185024,18.0,EHB
24186078,20.0,EHB
24186897,17.0,Abstract
24188808,10.0,EHB
24189157,23.0,Abstract
24191026,64.0,Abstract
24193372,42.0,EHB
24193893,100.0,Abstract
24194579,36.0,EHB
24194580,29.0,EHB
24194828,16.0,EHB
24196947,42.0,EHB
24198777,15.0,EHB
24199669,80.0,EHB
24200366,73.0,EHB
24200918,47.0,FullText
24201011,16.0,BrainMap
24204812,57.0,EHB
24205088,8.0,EHB
24205198,15.0,EHB
24205247,19.0,BrainMap
24205327,14.0,Abstract
24205330,27.0,EHB
24209777,40.5,EHB
24210423,20.0,Abstract
24212504,74.0,EHB
24214215,20.0,Abstract
24214921,29.0,EHB
24216407,49.0,EHB
24216538,50.0,Abstract
24222337,24.0,Abstract
24222384,149.0,EHB
24222405,36.0,FullText
24222712,30.0,EHB
24223847,30.0,Abstract
24223850,23.0,EHB
24224044,344.0,EHB
24224053,15.0,EHB
24227721,123.0,Abstract
24229474,12.0,BrainMap
24231038,22.0,EHB
24231554,30.0,EHB
24232859,20.0,EHB
24236043,17.5,EHB
24236212,34.0,EHB
24236763,20.0,EHB
24236768,20.0,EHB
24238843,15.0,Abstract
24239131,18.0,Abstract
24240601,21.0,Abstract
24240602,20.0,Abstract
24243619,44.0,Abstract
24244633,1639.0,EHB
24246489,54.0,Abstract
24246693,21.0,EHB
24247250,7.0,BrainMap
24251692,11.0,Abstract
24258270,12.0,BrainMap
24258969,18.0,Abstract
24259567,15.0,Abstract
24259581,19.0,BrainMap
24259585,20.0,EHB
24260420,34.0,EHB
24261848,18.0,EHB
24262200,8.0,EHB
24262681,46.0,Abstract
24263193,16.0,EHB
24265801,17.0,Abstract
24266006,65.0,Abstract
24266008,33.0,EHB
24267664,21.0,EHB
24268546,19.0,Abstract
24269272,24.0,FullText
24269492,33.0,EHB
24269572,15.0,EHB
24269573,35.0,EHB
24269575,23.0,Abstract
24269802,25.0,Abstract
24269803,15.0,EHB
24269856,20.0,EHB
24270043,24.0,EHB
24273497,11.57894737,EHB
24275197,17.0,Abstract
24275213,12.0,Abstract
24275831,26.0,Abstract
24278126,15.0,FullText
24280445,100.0,Abstract
24282397,42.0,EHB
24283491,27.0,EHB
24283493,18.0,EHB
24285896,14.0,EHB
24285897,28.0,EHB
24285902,18.0,Abstract
24287441,12.0,BrainMap
24288150,18.0,EHB
24289090,20.0,FullText
24289860,17.0,EHB
24291502,21.0,EHB
24291614,19.125,BrainMap
24292325,38.0,Abstract
24293138,28.0,EHB
24294196,18.0,EHB
24296331,50.0,Abstract
24297329,31.0,EHB
24297657,26.0,EHB
24297883,17.0,Abstract
24298242,47.0,EHB
24300085,58.0,FullText
24302373,60.0,EHB
24302681,22.5,EHB
24302701,17.0,Abstract
24302894,8.0,EHB
24304235,43.0,EHB
24305826,23.0,EHB
24305994,15.0,Abstract
24307490,25.0,EHB
24307677,41.0,EHB
24309159,13.0,Abstract
24312042,25.0,Abstract
24312166,22.0,EHB
24312382,18.0,EHB
24313632,13.0,Abstract
24314347,10.0,FullText
24314349,66.0,Abstract
24315034,19.0,Abstract
24315838,21.0,EHB
24316200,26.0,Abstract
24316238,15.0,EHB
24316549,,EHB
24319418,16.0,EHB
24321225,34.0,EHB
24321271,16.0,Abstract
24321556,6.0,Abstract
24321557,151.0,Abstract
24321558,9.0,EHB
24321618,115.0,EHB
24322820,14.0,FullText
24323497,15.0,EHB
24324419,22.0,EHB
24324420,20.0,EHB
24324429,10.0,Abstract
24324588,16.0,Abstract
24324679,26.0,Abstract
24324753,17.0,Abstract
24324781,14.0,FullText
24325851,24.0,Abstract
24325976,57.0,Abstract
24326095,23.0,Abstract
24329936,60.0,EHB
24332795,40.0,EHB
24332890,33.0,EHB
24333752,11.0,EHB
24334109,32.0,Abstract
24335032,30.0,Abstract
24335219,64.0,EHB
24336349,36.0,EHB
24336707,23.0,EHB
24340037,19.0,EHB
24342151,77.0,EHB
24342420,165.0,Abstract
24343872,79.0,EHB
24343891,17.0,EHB
24345172,33.0,EHB
24345173,15.0,EHB
24345178,28.0,EHB
24345387,32.0,EHB
24348363,89.0,EHB
24348365,6.0,EHB
24348366,13.0,EHB
24348991,273.5,EHB
24349161,20.0,Abstract
24349280,67.0,EHB
24349515,62.0,EHB
24351976,18.0,Abstract
24352685,50.0,Abstract
24354662,44.0,EHB
24355752,64.0,Abstract
24357099,16.0,Abstract
24357570,20.0,Abstract
24358198,16.0,Abstract
24358320,33.0,Abstract
24358367,19.0,Abstract
24361475,33.0,EHB
24361478,20.0,EHB
24361634,30.0,FullText
24361661,21.0,EHB
24361663,81.0,Abstract
24363644,20.0,Abstract
24363967,76.0,EHB
24363971,11.0,EHB
24363974,27.0,EHB
24365484,37.0,Abstract
24366575,13.0,BrainMap
24366656,17.0,EHB
24367286,14.0,EHB
24367494,55.0,EHB
24367516,20.0,Abstract
24367642,19.0,EHB
24367675,35.0,EHB
24368143,34.0,Abstract
24368264,31.0,EHB
24368899,23.0,EHB
24369435,13.0,Abstract
24369885,26.0,EHB
24370610,19.0,Abstract
24373804,6.0,EHB
24375449,28.0,EHB
24375687,20.0,Abstract
24375710,25.0,Abstract
24376401,29.0,Abstract
24376411,17.0,Abstract
24376705,27.0,FullText
24376780,20.0,EHB
24380677,22.0,FullText
24381276,30.0,Abstract
24381294,10.0,EHB
24381372,16.0,Abstract
24381549,51.0,EHB
24381554,34.0,EHB
24381810,28.0,EHB
24381811,18.0,EHB
24382804,60.0,EHB
24384149,28.0,EHB
24384151,19.0,EHB
24384153,17.0,EHB
24386327,30.0,EHB
24387822,40.0,EHB
24388670,47.0,EHB
24388797,58.0,EHB
24389161,24.0,Abstract
24389422,58.66666667,EHB
24389503,12.0,EHB
24390655,70.0,FullText
24391560,17.0,EHB
24391569,26.0,EHB
24391573,17.0,Abstract
24391713,11.0,EHB
24391871,15.0,EHB
24392092,435.0,EHB
24392274,17.0,EHB
24392275,75.0,EHB
24392892,50.0,FullText
24392900,15.0,EHB
24392901,19.0,EHB
24392906,19.0,FullText
24393393,16.0,Abstract
24394347,30.0,Abstract
24396002,19.0,EHB
24396005,18.0,EHB
24396006,36.0,EHB
24396008,22.0,EHB
24396009,37.0,EHB
24397574,54.0,EHB
24397999,120.0,EHB
24398265,20.0,FullText
24398332,39.0,EHB
24399954,29.0,EHB
24399958,12.0,Abstract
24400079,30.0,EHB
24402675,22.0,EHB
24403137,21.0,FullText
24403145,16.0,FullText
24404185,25.0,Abstract
24405185,123.0,Abstract
24405186,18.0,EHB
24408441,38.0,EHB
24408956,16.0,EHB
24409308,567.0,EHB
24411473,298.0,EHB
24412087,27.0,EHB
24412433,14.0,EHB
24412687,15.0,Abstract
24416003,27.0,EHB
24416008,45.0,EHB
24416222,18.0,EHB
24416229,15.0,Abstract
24416273,13.0,Abstract
24416347,46.0,Abstract
24416367,35.0,Abstract
24416397,40.0,EHB
24418156,30.0,EHB
24418502,33.0,EHB
24418504,17.0,EHB
24421765,20.0,Abstract
24424389,51.4,EHB
24424781,53.0,Abstract
24424916,32.0,EHB
24425352,33.0,EHB
24427134,15.0,Abstract
24427267,17.0,EHB
24427269,15.0,BrainMap
24428430,71.33333333,EHB
24430617,26.0,EHB
24431400,39.0,Abstract
24431433,20.0,Abstract
24431448,45.0,EHB
24431451,188.0,Abstract
24434074,300.0,EHB
24434194,16.0,Abstract
24434677,17.0,EHB
24434688,29.0,Abstract
24436009,16.0,EHB
24436072,17.0,EHB
24439000,92.0,EHB
24439303,30.0,Abstract
24439485,60.0,Abstract
24440410,16.0,Abstract
24440530,17.0,EHB
24440571,97.0,EHB
24445134,28.0,Abstract
24447031,38.0,Abstract
24447769,19.0,EHB
24448735,16.0,EHB
24449008,17.0,EHB
24449585,20.8,BrainMap
24451066,23.666666666666668,BrainMap
24451655,54.0,EHB
24451658,22.0,FullText
24451660,15.0,EHB
24452776,17.0,Abstract
24453107,22.0,Abstract
24453120,250.0,EHB
24453137,12.0,FullText
24453170,128.0,Abstract
24453176,12.0,BrainMap
24453184,13.0,EHB
24453190,16.0,Abstract
24453318,25.0,EHB
24454765,79.0,Abstract
24454814,25.0,Abstract
24454868,30.0,Abstract
24454951,9.0,Abstract
24455473,77.0,EHB
24456394,16.0,EHB
24456399,47.0,Abstract
24462962,22.0,EHB
24464423,20.0,Abstract
24464941,15.0,EHB
24464944,40.0,FullText
24465375,367.0,EHB
24465445,20.636363636363637,BrainMap
24465469,40.0,Abstract
24465577,26.0,EHB
24465794,5.0,EHB
24465965,10.0,EHB
24466026,17.0,Abstract
24466193,13.0,EHB
24467888,15.0,FullText
24469099,32.66666667,EHB
24473095,78.0,EHB
24473098,26.0,Abstract
24473101,18.5,EHB
24473731,12.0,Abstract
24475058,25.0,EHB
24475100,43.0,Abstract
24475211,47.0,EHB
24475262,28.0,EHB
24475313,19.0,EHB
24478326,32.0,EHB
24478354,14.0,EHB
24478356,20.0,FullText
24478649,289.0,EHB
24478656,57.0,EHB
24478664,50.0,EHB
24478665,25.0,Abstract
24478672,20.0,EHB
24478680,22.0,EHB
24478811,15.0,EHB
24478813,17.0,EHB
24480476,11.0,Abstract
24485273,22.0,Abstract
24486563,50.0,EHB
24486613,24.0,FullText
24486655,92.0,Abstract
24486980,10.0,EHB
24491458,43.0,Abstract
24491950,50.0,Abstract
24493836,16.0,EHB
24493837,17.0,EHB
24493839,85.0,EHB
24493840,194.0,EHB
24493842,29.0,Abstract
24493844,28.0,EHB
24493845,34.0,EHB
24493846,40.0,EHB
24493847,30.0,FullText
24493851,40.0,EHB
24495660,18.0,EHB
24498012,25.0,Abstract
24498389,30.0,Abstract
24501355,22.0,EHB
24501360,17.0,EHB
24501382,25.0,EHB
24502903,16.0,Abstract
24502937,30.0,EHB
24505303,32.0,EHB
24505314,35.0,Abstract
24505434,15.0,FullText
24505440,17.0,EHB
24507118,8.0,BrainMap
24508158,10.0,EHB
24508205,27.0,Abstract
24510607,14.0,EHB
24510680,27.0,Abstract
24510765,40.0,EHB
24512819,54.0,EHB
24513024,248.0,EHB
24513025,27.0,EHB
24513232,17.0,EHB
24513233,37.0,Abstract
24513403,20.0,EHB
24513500,27.0,EHB
24513528,,EHB
24516545,20.0,Abstract
24518260,15.0,EHB
24518753,32.0,BrainMap
24518755,24.0,EHB
24518756,12.5,EHB
24519260,32.0,EHB
24519980,93.0,Abstract
24522972,57.5,EHB
24523262,18.0,FullText
24523434,24.4,EHB
24523536,14.0,EHB
24523553,308.0,EHB
24523939,21.0,EHB
24524597,30.0,Abstract
24525170,26.0,EHB
24526569,,EHB
24528168,12.0,EHB
24529072,63.0,Abstract
24529980,707.0,EHB
24530270,37.0,EHB
24530294,21.0,BrainMap
24532318,14.5,EHB
24532549,20.0,Abstract
24532700,16.0,BrainMap
24532703,20.0,EHB
